business_key,archetype,as_of,buffer_days,net_margin_90d,revenue_growth_30d,expense_growth_30d,supplier_cost_growth_30d,recurring_share,collection_days,collection_days_trend,overdue_receivables_ratio,top_customer_share,top_supplier_share,cashflow_volatility,cash_trend_30d,scheduled_obligations_ratio,seasonal_index_next_30d,txn_frequency_change,label
S0000,retail_shop,2023-09-18,21.92262713525626,0.026166332218708156,0.024413480135868193,-0.04957789861189066,-0.05764426626946184,0.28911059513136744,35.4660295259824,-2.3979724655947194,0.03164189228254731,0.16457355388155906,0.37310870979898675,0.6622273681447395,0.03044381820641186,0.28911059513136744,1.0,-0.03053435114503822,0
S0000,retail_shop,2023-10-02,16.61357100428564,0.029329718250262492,-0.007242690028668841,-0.04050600433098406,-0.07708201229279066,0.2878462679685202,35.340440257051505,-2.3785309372565635,0.03038503626978332,0.16406463728704015,0.37132879056636103,0.6934981492734839,0.07239209427739328,0.4868023026783464,1.0,-0.010230179028133057,0
S0000,retail_shop,2023-10-16,22.505790500202824,0.02664122561494696,0.0031837564527588125,-0.04425062598336227,-0.08352431775861557,0.2866378061682534,35.81230954607082,0.14508525387154947,0.056225106914058263,0.16033225033896883,0.37204156570088837,0.6550481403856139,0.06561106469066165,0.4843308548560682,1.0,-0.020408163265306034,0
S0000,retail_shop,2023-10-30,19.364654535952507,0.08813923146109254,0.06143749102406848,-0.06919918974835448,-0.11915123724494403,0.2768996149827389,35.86496038892116,-0.40290030468996463,0.0013575033510306322,0.15686797381796125,0.37335321375562336,0.6203014062492244,0.04465735317830747,0.2768996149827389,1.0,0.020460358056265893,0
S0000,retail_shop,2023-11-13,25.589812110126296,0.09405179696354668,0.2952459161100318,-0.07435874239632478,-0.11901323225910043,0.2772205483787798,36.448269983364504,0.5697096608126202,0.04791886870467188,0.15129802344230395,0.37320947448200475,0.5508928545381814,0.22309862772969263,0.2772205483787798,1.0,0.03100775193798455,0
S0000,retail_shop,2023-11-27,24.885020682245223,0.09177965417736572,0.094612086239386,-0.01593314704857962,-0.03293739388121142,0.2877131677675217,36.31439284929339,0.49831057168094617,0.0012509800249100075,0.14921258289160022,0.37230620867711606,0.5420492485589317,0.2272716295699883,0.4178074370128215,1.0,-0.007692307692307665,0
S0000,retail_shop,2023-12-11,26.429629798913247,0.10122078660067779,0.1837754308984081,0.04773497100075441,0.030053882613080507,0.27573368235364865,35.47905841651778,-1.5001523163163526,0.007263695788892002,0.17495014567990605,0.3733080351487841,0.5546908823839034,0.11626779228186902,0.4021594995303954,1.0,0.005115089514066362,0
S0000,retail_shop,2023-12-25,23.45393295144814,0.09951448824039252,0.19524950167294697,0.14158821931383025,0.13955208158639354,0.27124446570374516,35.40224744225323,-1.984477600741826,0.029756238757368544,0.14946228293071773,0.3731144707172336,0.495774453527648,0.06358820141199142,0.4280748871021857,1.0,0.01526717557251911,0
S0000,retail_shop,2024-01-08,24.351417286517876,0.1339167993741939,0.1109796602780182,0.18094235779943535,0.03125682561336007,0.2985340898007944,34.40087785998049,-2.5507989132136473,0.005850754096532507,0.17424468514275862,0.3740506777574224,0.44461254900432307,0.055020183021029165,0.4477182243515156,0.6117644859926685,0.010126582278481067,1
S0000,retail_shop,2024-01-22,19.523803673375507,0.07344782058279883,0.026467355058857223,-0.18951659510622532,-0.23759404701872366,0.306371766847055,33.46366772321945,-3.305533587694839,0.003726640680277509,0.15612636963345672,0.37306472171281574,0.5332627431735585,-0.024278973585166924,0.306371766847055,0.7953554267461941,-0.017632241813602123,1
S0000,retail_shop,2024-02-05,17.89355391610554,0.08845949350960401,-0.09383267949450391,-0.25681813919263397,-0.3519780813004977,0.3085133084374227,33.06208684840657,-3.6399303120109607,0.011055852584946681,0.15187638389279948,0.3713412615653631,0.4768732634939378,0.008871393759056987,0.3085133084374227,0.8275774744109988,-0.027638190954773822,1
S0000,retail_shop,2024-02-19,19.773916667620718,0.031007060338667094,-0.26624611996270275,-0.2672895932385513,-0.2976845671952044,0.31608537669584347,32.39177723739866,-3.07898584801616,0.008757450760419037,0.15237462933090862,0.3707249228855988,0.5043870892489766,0.040530710139015436,0.31608537669584347,0.8752914106960586,-0.03544303797468351,1
S0000,retail_shop,2024-03-04,15.067180239908081,0.016877276521685972,-0.3306085326745657,-0.24392862615985156,-0.2560295977237509,0.32207780772920935,32.7572383404011,-2.180251192688452,0.13250345283346568,0.15293242149667333,0.3715937758473463,0.5310656404308017,-0.06189215128451969,0.32207780772920935,0.921596849815745,-0.017766497461929043,1
S0000,retail_shop,2024-03-18,21.141390413107267,-0.0011509721758324002,-0.1607064327261083,-0.2028627198946762,-0.2050475291336844,0.3347114566948945,33.34129510690424,-0.7714263746690122,0.009111443860572707,0.148527526887644,0.3746440997893882,0.6261176831833741,0.04150651468503592,0.3347114566948945,0.9550667167228784,-0.007633587786259555,0
S0000,retail_shop,2024-04-01,15.697187673858206,-0.008693628604483777,-0.13082826458601093,-0.12161413028255708,-0.169072254576077,0.31089899659542236,33.58212862090618,-0.5713512249718633,0.022310172331265653,0.14863227798398396,0.3743908813325025,0.6759934847586754,0.011278660933087962,0.5495497024854326,0.9226416475901658,-0.015151515151515138,0
S0000,retail_shop,2024-04-15,24.25952133409173,0.026971041258901374,0.0011477160338280168,-0.07546657427574621,-0.10284550053000152,0.3022762220965071,33.89034221282458,1.5176442856826569,0.007809566792434471,0.153122093098687,0.37587019083620865,0.7132979577117855,0.08901308446317217,0.5445117669745575,0.9150642830326042,-0.017766497461929043,0
S0000,retail_shop,2024-04-29,18.056760765179455,0.0458015376045094,0.09934699903963606,-0.06346216051127995,-0.03528065287544524,0.30533336860790206,33.84563184916886,1.4820133882664663,0.006294571366415003,0.15399918002837673,0.37434031763885445,0.6869300033299559,0.04029787397922876,0.30533336860790206,0.9760997057515721,-0.002557544757033292,0
S0000,retail_shop,2024-05-13,24.596054104909594,0.05876977811991222,0.08898578649753919,-0.01885149061806779,0.005003851253158942,0.2982625940670828,36.38111995357314,3.0637539498210984,0.0076096704517933525,0.1567217988193785,0.37397604546048213,0.6763126699088633,0.01729386027486806,0.2982625940670827,0.9613514377674446,-0.005102040816326481,0
S0000,retail_shop,2024-05-27,23.07868136932011,0.07273527425311997,0.08555564573583352,-0.032475365585179605,-0.01976302709724953,0.29711931569072353,36.10736593637143,2.964853006778789,0.0012397200963730896,0.15833828963293145,0.37617109805054955,0.6363263704733501,0.19179042428262663,0.29711931569072353,0.9375899999981525,-0.012755102040816202,0
S0000,retail_shop,2024-06-10,27.555151975871706,0.0966918243391416,0.04329095315188125,-0.0965984640056996,-0.09157205537355784,0.2887619699658176,35.53307466794241,2.764363376155366,0.022888674179161163,0.15947832670754825,0.3772946399255339,0.5526461829774953,0.1354398396422485,0.2887619699658176,0.9089552449820205,-0.040609137055837685,0
S0000,retail_shop,2024-06-24,31.541777957105325,0.14653741066693926,0.027507154460068683,-0.26738308628553376,-0.09936666466249033,0.25957945530934395,35.6303057890783,3.1446809769140316,0.0029651983092392896,0.16147778005930027,0.37636213271757923,0.5173236167552819,0.27479501659588595,0.435456019437854,0.9384137713527835,-0.02025316455696191,0
S0000,retail_shop,2024-07-08,23.494898377305205,0.08713248226916823,-0.04857145415024289,-0.048771095301892387,-0.08216785892670109,0.2906249057979593,34.991551497681854,1.3140677356159998,0.020723982441128688,0.15184074144219575,0.37754960807039045,0.4179187614541767,-0.09165567823505585,0.4568594789147333,0.9243142206024568,0.012787723785166127,1
S0000,retail_shop,2024-07-22,18.938803956899424,0.07017766182643877,-0.022564308664267507,-0.03586452937540763,-0.06620970742558574,0.2817641542578059,35.092562124744454,-2.046011397642019,0.0,0.14954570318322086,0.37990767005409776,0.5363062536504095,-0.2885577172883022,0.2817641542578059,0.9330538895192974,0.010204081632653184,1
S0000,retail_shop,2024-08-05,15.269363007645465,0.06645479630620788,-0.1440133494118736,-0.04417496392509801,-0.04395585262085111,0.27881418845776745,35.172398261550704,-2.5124024348621603,0.20390883699685092,0.13173034632100136,0.3808200264360374,0.4908250892802768,-0.2142872384242512,0.27881418845776745,0.930323930718469,-0.03053435114503822,1
S0000,retail_shop,2024-08-19,24.89728457985911,0.08777754905777145,0.08059670203095615,-0.05499899719556589,-0.05630413872249285,0.277995921814938,35.92210686722751,1.0781020624134001,0.007924685121316501,0.15757847976232064,0.38108893047570086,0.551959817242102,0.25603561340276015,0.277995921814938,0.9452118685405605,-0.040609137055837685,1
S0000,retail_shop,2024-09-02,18.746670432361366,0.09128574219560219,0.2716564804209003,-0.06142459393687716,-0.07384973878672862,0.2774529640033325,36.213152227513966,3.0060153439546724,0.004184906509437286,0.1789776417237335,0.37775927962597283,0.7501164667604339,0.17015411187095356,0.27745296400333247,0.9069326798863556,-0.0128534704370179,0
S0000,retail_shop,2024-09-16,20.55238966702918,0.08517876867611732,0.015252634055775038,-0.07343914782438188,-0.10363506302039094,0.2760785045605037,36.09138455576189,3.2197359450262653,0.026977059413282378,0.16112075532914863,0.3753528539363077,0.7902166785999188,-0.07208904486070018,0.2760785045605037,0.9277881180494615,0.005115089514066362,0
S0000,retail_shop,2024-09-30,18.23306587592928,0.06070922713436827,-0.045315836973067736,-0.07108514564936563,-0.1168466114308011,0.2594793535607898,37.916206833475826,3.640774798989291,0.13075858947651678,0.16075429624891416,0.37563518523975087,0.8455125946593839,0.13837101855739647,0.48757896685915575,0.9947016748015021,0.007633587786259444,0
S0000,retail_shop,2024-10-14,22.337412867814923,0.08803669744241849,-0.06004934341183943,0.004391802081059826,-0.008042231471149908,0.25798486962135525,38.32222196989686,0.5915266359969849,0.02770657594303058,0.15643799421199492,0.3783798368425674,0.869325142044262,0.048077521465205185,0.48072307742484804,1.0209595890720204,0.0,1
S0000,retail_shop,2024-10-28,15.565203507659017,0.08827519937724454,0.04203806528644938,0.04216286420771653,0.024642609478657818,0.2743114630692273,38.20738885113258,-0.04299265805934738,0.19930644265830802,0.15479573251484,0.37936486860762814,0.8166704082576439,-0.0966706608254009,0.27431146306922727,1.0429847453746834,0.01526717557251911,0
S0000,retail_shop,2024-11-11,25.31987580488037,0.09960283834230352,0.13307862552487504,-0.06358848609455625,-0.08057950018439552,0.2706246899156121,37.397694128090286,2.987927644618246,0.02403651386015034,0.1599435539126493,0.37783110812514203,0.8365642891032192,0.1852353519233919,0.2706246899156121,1.1270119276766373,0.017857142857143016,0
S0000,retail_shop,2024-11-25,27.819425427165694,0.12369495822907375,0.07413011542630876,-0.1912484025421438,-0.056207616220195655,0.23792068562283647,37.35889426491088,2.5526594623484584,0.02958812356293916,0.15868849578669494,0.3790827308921082,0.8013838091016211,0.41968871718324935,0.32766963854420195,1.1744868717576256,-0.06818181818181823,0
S0000,retail_shop,2024-12-09,26.86028074730566,0.11393603397688404,0.07167361860081645,-0.01440469323102167,-0.014406941719232291,0.2652942837349647,38.13475497071887,1.0873113003747932,0.024946574677544114,0.15221210704020585,0.3754499147879838,0.6049047970298032,0.1254809714956279,0.3870450160094284,1.180101566489043,-0.05500000000000005,0
S0000,retail_shop,2024-12-23,24.703490245579626,0.09171295056828511,0.26382515746765445,0.21802410331985778,0.06072270067118435,0.28343835453635907,37.738571730626354,0.787595805415819,0.008557976666937958,0.1487375489549228,0.37524706083906206,0.6152608907208331,0.05294805190279734,0.43189513891482817,1.0499634574801544,0.027918781725888353,1
S0000,retail_shop,2025-01-06,17.05188408931976,0.09990727928004967,0.16024405972024414,0.2591360049239624,0.07370660951152153,0.27506841902418155,37.6052843048771,-0.927699347363081,0.030699278865723562,0.15293994979459352,0.3766205528178151,0.571793255688415,-0.19047958104532953,0.419267815656378,0.7811338217687107,0.020460358056265893,1
S0000,retail_shop,2025-01-20,12.449637125193332,0.08186049367347527,-0.0653043760590758,-0.11083710086823106,-0.20538071836888083,0.28506820291690876,37.336890548980634,-1.5280610128832635,0.009456960180214522,0.15282092102834893,0.37735904299047746,0.628335028444662,-0.3419438483640768,0.28506820291690876,0.7909146571834472,-0.0025188916876575096,1
S0000,retail_shop,2025-02-03,12.041484722183121,0.03870491324110418,-0.3303761273533147,-0.2685274539977348,-0.39548165564557647,0.2900844965052157,36.78479277088751,-1.654916075665497,0.2406625148697342,0.1531859014595603,0.3762655416582697,0.5324096189513321,-0.17373003817142296,0.2900844965052157,0.7255470364305368,-0.002538071065989911,1
S0000,retail_shop,2025-02-17,21.756826202314713,0.10257310334568157,-0.10293052032311278,-0.2996624913948831,-0.3263644781479287,0.29607094165106534,38.30514943235716,1.8782465077895125,0.0018148666208719446,0.1643473948265974,0.3764754083118432,0.636064832605721,0.10678560942026163,0.2960709416510654,0.8295039847042271,-0.030303030303030276,0
S0000,retail_shop,2025-03-03,20.570448255215425,0.08917765280618101,0.06529208959161847,-0.19529974153122265,-0.29429551176120516,0.3042848685774913,37.307793245303316,-0.39360045533658905,0.01898786231619375,0.16423308577286064,0.3780387854794923,0.7515363907873747,0.2523077318050543,0.3042848685774913,0.8428740155695775,-0.002557544757033292,0
S0000,retail_shop,2025-03-17,22.021193563726303,0.043376380585701015,-0.23832675383968915,-0.2444850328034569,-0.23063798292609372,0.3126945567298485,37.49860121181628,0.2161265495401139,0.025269495155082373,0.16482119436104659,0.3792846655614662,0.7696630710311096,0.006216059809632414,0.31269455672984847,0.9081680245565154,-0.06060606060606055,0
S0000,retail_shop,2025-03-31,22.63276001170264,0.11354664430569995,-0.20812972061580703,-0.1497709941226406,-0.11502927979493915,0.29580722038719454,37.117950366560486,-0.475905787074268,0.021416928693303344,0.18067961083029116,0.3798377788673174,0.751202027405261,-0.02345445063573151,0.5484295350779445,0.9112408127873518,-0.045454545454545414,0
S0000,retail_shop,2025-04-14,25.56844421069379,0.10578341990834758,-0.06912766929993708,-0.1167464827583109,-0.10014905764561222,0.2928271797480354,36.8526397611016,-4.829035001048226,0.030584976991006475,0.16635504813212051,0.37828158635435527,0.7679012077732883,0.066503089319682,0.5541343031727055,0.9204522330104099,0.0025510204081633514,0
S0000,retail_shop,2025-04-28,23.825913350558285,0.16753844649651956,0.007219662087158518,-0.06471749871922561,-0.08692582153228856,0.29246888769454454,35.95553640030389,-3.684526298838982,0.027078146621288338,0.18780245891956118,0.3808653168745466,0.7150588268863461,0.07626434805987325,0.2924688876945445,0.9152148182879608,0.023076923076922995,0
S0000,retail_shop,2025-05-12,22.255843847955397,0.07788033978563409,0.029812069633390115,-0.02962536600885257,-0.03440818415018809,0.2919530591386089,33.50867446877757,-3.583309277249242,0.050439334320840516,0.1641542569082913,0.3858307823983142,0.6091436461537202,-0.06280315051672315,0.2919530591386089,0.9235701191722118,0.012886597938144284,0
S0000,retail_shop,2025-05-26,20.27542528235927,-0.0014967339561315406,0.05274281580150997,-0.008231567942551643,-0.04801302346869751,0.3112401732041987,34.33341127557958,-3.456934999193493,0.029685716648615166,0.16415868214945337,0.38316063212327023,0.5024622314888832,0.1578832732736464,0.3112401732041987,0.9276428831062892,-0.012755102040816202,0
S0000,retail_shop,2025-06-09,23.034578711612895,0.09951428720476282,0.07561860980833068,-0.02351020875136911,-0.08327109587107706,0.27757519323536384,33.69383794839564,-3.533772671215793,0.01999121775830326,0.16667153973393506,0.3835778312197235,0.3678981691840375,0.08015260955691816,0.27757519323536384,0.9071767234197111,0.023076923076922995,0
S0000,retail_shop,2025-06-23,24.966682432845122,0.10392282060288234,0.0748265321320456,-0.06450263639028486,-0.0777308787548685,0.27737542080766925,33.69898788331124,-3.701796611000759,0.026244137175221956,0.17137067465496966,0.3860988473419231,0.356599165405184,0.052943721333901086,0.48355501135286943,0.9057998615616375,-0.005102040816326481,0
S0000,retail_shop,2025-07-07,22.203849674264315,0.10830835304730614,-0.060505490030700826,-0.0830928216462321,-0.10156782225332328,0.2799216245482484,33.22277440048134,-2.690805971441158,0.023029360515655784,0.1701519956498887,0.38702936323511516,0.2487311599974421,0.005728758406807174,0.4870977325314094,0.8004196114077116,-0.045454545454545414,1
S0000,retail_shop,2025-07-21,18.363333343256226,0.10746773317501224,-0.0368081462868457,-0.07214998838329445,-0.08777103035359068,0.2782362489220145,33.25551343487967,-2.6577025743897593,0.02723259092259546,0.1694253588266001,0.3872445372923663,0.34752335196980955,-0.1890654531341025,0.2782362489220145,1.0074917271284494,-0.030303030303030276,1
S0000,retail_shop,2025-08-04,19.839983853316394,0.0924767013004867,0.01666858285377515,-0.04611965374762805,-0.018005958809856448,0.27251553506053544,34.37068971332465,-0.5916694479360913,0.0027048820547879156,0.1857646959757463,0.3896685174190809,0.35606475533788745,-0.015190316237953045,0.27251553506053544,1.1473646404988362,-0.005063291139240422,0
S0000,retail_shop,2025-08-18,22.168467925646194,0.09488300858665909,0.021295424380854078,-0.034338041926458285,-0.0395792657519668,0.2748540099802768,34.51428674074526,1.489897870695991,0.0034904649970796714,0.1495934491433191,0.3852105148238907,0.36841956067421106,-0.021891636412890075,0.2748540099802768,0.9384690631098627,0.03100775193798455,0
S0000,retail_shop,2025-09-01,14.404611712694946,0.04241678610709839,-0.15054047806612247,-0.0646657012271421,-0.07685953350006158,0.27251625491478265,34.784851117077984,3.6096177673934804,0.19980663039879315,0.12600306826749344,0.38326633226532275,0.5871208286851524,-0.11187473400241132,0.27251625491478265,0.9122069732066629,-0.012755102040816202,0
S0000,retail_shop,2025-09-15,23.23562522956911,0.09527947810207621,-0.03785185526437196,-0.13191830987303987,-0.17865951809905245,0.278802130611301,37.661317936901064,6.032495711018605,0.001355991272533716,0.1536838370978912,0.38540842307163825,0.6514540273959019,0.07186086582601163,0.278802130611301,0.9318031603949557,0.01799485861182526,0
S0000,retail_shop,2025-09-29,18.4350493330613,0.06185462887406017,-0.09342053652707871,-0.20048128792656594,-0.2929085385896868,0.26537397532737844,39.393662019255125,5.57424372925685,0.23408962626721738,0.13650866248116814,0.384958712520155,0.6961980527870383,0.08144633049160342,0.48937640624682244,0.9702221655086982,-0.017902813299232823,0
S0000,retail_shop,2025-10-13,28.719804188068284,0.1368594555105322,0.01950580407294744,-0.06792385982128835,-0.1620039490014935,0.2657445491891778,39.123181019167916,5.737089311896156,0.0022904492669808254,0.1644517797455843,0.38637457634636635,0.7148159181639402,0.14824901110500052,0.48643388737135745,1.0829991631919036,0.020460358056265893,0
S0000,retail_shop,2025-10-27,25.97333362023947,0.16761230671837848,0.34116947277053145,0.01934005928350735,-0.029570448400640825,0.28014216688255733,38.37383222203336,4.349257547518945,0.0025606183463061016,0.1584326935660889,0.38536078116237,0.6792159551763552,0.17214604503600175,0.28014216688255733,1.0518382659954304,0.04884318766066853,0
S0000,retail_shop,2025-11-10,19.302999608105818,0.1380971983594673,0.039718062401055576,0.02721748093509535,0.03386334999139495,0.27355172078756257,38.91570438099211,4.967490400028936,0.02994057139241066,0.15740943128107532,0.37862784105878594,0.6999708236980785,-0.2565577171770799,0.2735517207875626,1.1209032858916064,-0.007575757575757569,0
S0000,retail_shop,2025-11-24,30.823198748668606,0.21608078583241924,0.29312227721663175,-0.1283273234556077,0.03539993815211484,0.23964546358188354,37.5139640135401,-1.1853908057356577,0.0,0.1776338103490493,0.38190696386531603,0.7010370986383113,0.3394167905113585,0.3316447902584384,1.2350151359373025,-0.005025125628140614,0
S0001,retail_shop,2023-05-01,30.324878416433076,0.01911566749853315,0.13976112911533156,0.008274524526224791,-0.05635516765266757,0.33505949604569873,36.880773276526796,5.89231281627783,0.02118101208244655,0.14506311264683455,0.3478855887436811,0.40907216024329535,-0.05032238328073314,0.3350594960456988,1.0,0.0,0
S0001,retail_shop,2023-05-15,34.63977762795776,0.07514769524914255,0.1623129273518047,-0.0438797597146523,-0.06577438822920112,0.3157697882889655,37.05765367285863,3.760507076954383,0.13062502003574492,0.1291452092265018,0.34718074121370673,0.434856505762631,0.07224909938166207,0.3157697882889655,1.0,0.00536193029490617,0
S0001,retail_shop,2023-05-29,32.123525549174715,0.08296416858525142,0.18052579705687544,-0.01740242349683896,-0.015693673238722727,0.30763510214163753,38.090651729383545,3.4001995052874605,0.10829227641603206,0.14266280654651353,0.3484049111608183,0.5114191383046657,0.11400976606107709,0.30763510214163753,1.0,-0.0026595744680850686,0
S0001,retail_shop,2023-06-12,39.22413425343822,0.14185355204860434,0.22287667322107585,-0.0016109452941922564,0.00956671802505471,0.3033211942045157,38.477023995509654,4.0406345171702895,0.037720745643779384,0.16045167205537594,0.3497204027391774,0.4798848208536929,0.223417912472402,0.3033211942045157,1.0,-0.01055408970976246,0
S0001,retail_shop,2023-06-26,40.10531590597261,0.14431709529620035,0.1833766480926322,0.018355072170525677,0.0182543219466611,0.29478438835204784,38.36150153368721,2.9778087317043997,0.0,0.1629752200591074,0.34593050303673606,0.49827090687315073,0.1840471574122777,0.4119615806645017,1.0,0.023809523809523725,0
S0001,retail_shop,2023-07-10,33.88359424752119,0.12163317515761098,-0.09551435914090167,0.025446689544284862,0.007499215960844463,0.29548824713976807,38.4962889570166,1.375092358506734,0.1208716594157016,0.15747769653240865,0.3417404617546774,0.5799510218478798,-0.13737573794063987,0.411185430420014,1.0,-0.0026385224274405594,0
S0001,retail_shop,2023-07-24,35.09941736021455,0.11944953212673708,-0.06739606150288313,-0.01454405432475181,-0.0923727315247993,0.28439640679477923,39.28789881760922,1.6937270731135783,0.01782754911040768,0.18331067751051627,0.3427886934345489,0.5807858336876366,-0.22284469180198593,0.28439640679477923,1.0,0.0,0
S0001,retail_shop,2023-08-07,31.395947229098716,0.12216129677928854,0.035688593887247766,-0.08927947246272172,-0.12463228235139567,0.28534612772689183,38.752763224412575,1.08797212157274,0.0,0.1916107064915541,0.3446807342429275,0.5641810908605512,-0.002117148842420502,0.28534612772689183,1.0,0.023622047244094446,0
S0001,retail_shop,2023-08-21,33.995996807305545,0.08969689307445104,-0.03513144419681735,-0.07697148268577891,-0.12052766137272874,0.28532797871407295,38.04650706118312,0.5027589498361849,0.12325409288836707,0.1776782590827551,0.3459366342335496,0.5118036044860019,0.10311637539411157,0.28532797871407295,1.0,-0.013054830287206332,0
S0001,retail_shop,2023-09-04,31.014445325110035,0.12323368823121723,0.019642798210081303,-0.06471538342562266,-0.09114087619705113,0.2858588833402658,38.10655415362404,0.5038909407391543,0.0,0.19196698705319218,0.34635850595223205,0.5421445522020333,0.04256123475761774,0.2858588833402658,1.0,-0.013054830287206332,0
S0001,retail_shop,2023-09-18,36.6915402371426,0.13154263983606446,0.08970854652987992,-0.08220027385475992,-0.08810495704789134,0.288777568671319,37.69732932142217,-2.080748183441237,0.021573664452529354,0.1918075226377937,0.3473292944569831,0.5614817031819828,0.10654761109425283,0.288777568671319,1.0,-0.02849740932642475,0
S0001,retail_shop,2023-10-02,33.557156663651305,0.11948443379939166,0.10860634338296182,-0.06612044364782843,-0.08871746110956302,0.28739029661054777,37.31521076981545,-3.154088739087314,0.018372191512424283,0.19321711828509677,0.3483003912479048,0.4458375846751438,0.2626339057338852,0.4843928509922005,1.0,0.0,0
S0001,retail_shop,2023-10-16,37.42038157618478,0.12298333288837471,0.05144018818481477,-0.019186315071293758,-0.05136688677383516,0.2865830669970386,36.41776207277879,-2.419279187036672,0.03249137062717969,0.19723159306289045,0.34732016991894277,0.420625625073195,0.1784279425050283,0.4811079422859203,1.0,-0.0234375,0
S0001,retail_shop,2023-10-30,29.188635971921983,0.15482143366129975,0.15321595661989384,-0.013494781467553674,-0.03747176417871256,0.2682495450923304,35.705679482205014,-3.6247127942472446,0.022825479695922635,0.1944342680520612,0.3465377869576388,0.47133812318300755,-0.06694036036325009,0.2682495450923304,1.0,0.015625,0
S0001,retail_shop,2023-11-13,29.887842907932008,0.12284120681326564,0.045921709541448585,0.021034711635695036,-0.03846984211405957,0.28094357276276255,35.510571219709036,-2.809631822265189,0.01770828766374894,0.18961253845262815,0.34709277225778346,0.4386352312049541,-0.17900288409311815,0.28094357276276255,1.0,0.020779220779220786,1
S0001,retail_shop,2023-11-27,31.340551095316908,0.12161739031724172,-0.004909245408508123,0.055839265606071775,0.006217553040260393,0.2759282417705494,34.652513675160066,-3.355338068556236,0.017457287136789675,0.20168027443241582,0.3473288974430105,0.39472957274338644,-0.05747441246701377,0.42205183779125655,1.0,-0.0234375,1
